split,image_path,label_path,line_no,class_id,class_name,x,y,w,h,bbox_w_px,bbox_h_px,bbox_area_ratio,bbox_area_px,aspect_ratio,issues
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image694.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image694.txt,1,1,vest,0.552484,0.685195,0.477375,0.374484,305.52,239.66976,0.17876929949999998,73223.90507519999,1.274754061588746,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image694.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image694.txt,2,0,helmet,0.546305,0.230469,0.275734,0.181062,176.46975999999998,115.87968000000001,0.049924949508,20449.2593184768,1.5228706189040218,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image694.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image694.txt,3,2,person,0.540172,0.505852,0.750625,0.758016,480.4,485.13024,0.56898576,233056.567296,0.9902495461837216,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image696.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image696.txt,1,0,helmet,0.220172,0.100836,0.104938,0.111109,67.16032,71.10976,0.011659556242,4775.7542367232,0.9444599447389501,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image696.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image696.txt,2,1,vest,0.216062,0.408453,0.166656,0.393,106.65984,251.52,0.065495808,26827.0829568,0.42406106870229004,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image696.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image696.txt,3,2,person,0.226594,0.504609,0.212344,0.967906,135.90016,619.45984,0.20552903166400002,84184.69136957442,0.2193849402731257,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image696.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image696.txt,4,2,person,0.548813,0.502922,0.264187,0.994156,169.07968,636.25984,0.262643091172,107578.6101440512,0.26573998446923824,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image70.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image70.txt,1,0,helmet,0.700625,0.385813,0.144031,0.100813,92.17984,64.52032,0.014520197202999999,5947.472774348799,1.428694711991509,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image70.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image70.txt,2,2,person,0.661156,0.505852,0.444437,0.491359,284.43968,314.46976,0.21837811988300002,89447.67790407682,0.9045056669359878,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image70.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image70.txt,3,1,vest,0.698578,0.54425,0.209875,0.24075,134.32,154.07999999999998,0.05052740625,20696.025599999997,0.8717549325025961,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image700.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image700.txt,1,1,vest,0.700109,0.545258,0.595656,0.596766,381.21984,381.93024,0.355467248496,145599.3849839616,0.998139974462352,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image700.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image700.txt,2,2,person,0.500664,0.503375,0.992578,0.797531,635.24992,510.41984,0.7916117249179999,324244.16252641275,1.2445635342074477,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image700.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image700.txt,3,0,helmet,0.192398,0.402273,0.382703,0.508234,244.92992,325.26975999999996,0.19450267650199998,79668.29629521919,0.7530055053380924,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image708.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image708.txt,1,2,person,0.416711,0.591031,0.281484,0.795062,180.14976000000001,508.83968000000004,0.22379723200800003,91667.34623047682,0.35404031383715984,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image708.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image708.txt,2,1,vest,0.433039,0.48757,0.144234,0.238891,92.30976,152.89024,0.034456204494,14113.2613607424,0.6037648969613757,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image718.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image718.txt,1,0,helmet,0.361117,0.359063,0.230453,0.158438,147.48991999999998,101.40032,0.036512512414,14955.5250847744,1.454531109960994,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image718.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image718.txt,2,1,vest,0.364203,0.679023,0.380656,0.230453,243.61984,147.48991999999998,0.087723317168,35931.4707120128,1.6517728126776392,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image718.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image718.txt,3,2,person,0.374742,0.521898,0.488891,0.562953,312.89024,360.28992000000005,0.27522265512300004,112731.19953838082,0.8684401717372499,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image722.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image722.txt,1,0,helmet,0.729437,0.279852,0.144031,0.148141,92.17984,94.81024,0.021336896371,8739.5927535616,0.9722561613597855,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image722.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image722.txt,2,2,person,0.823172,0.361398,0.353656,0.320984,226.33984,205.42976,0.113517917504,46496.9390096384,1.101787004959749,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image739.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image739.txt,1,1,vest,0.584375,0.468734,0.100812,0.162562,64.51968,104.03968,0.016388200344,6712.6068609024005,0.620144929319275,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image739.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image739.txt,2,0,helmet,0.568945,0.342195,0.082297,0.069953,52.67008,44.76992,0.005756922041,2358.0352679936,1.1764613383271625,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image739.jpeg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image739.txt,3,2,person,0.550047,0.467578,0.207406,0.375156,132.73984000000002,240.09984,0.077809605336,31870.8143456256,0.5528526799518068,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image758.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image758.txt,1,1,vest,0.530352,0.467711,0.303516,0.411516,194.25024000000002,263.37023999999997,0.124901690256,51159.7323288576,0.7375557693990027,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image758.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image758.txt,2,0,helmet,0.508242,0.143625,0.191359,0.113187,122.46976000000001,72.43968,0.021659351133,8871.670224076799,1.6906446853437234,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image758.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image758.txt,3,2,person,0.532844,0.50918,0.41975,0.932109,268.64,596.54976,0.39125275275,160257.1275264,0.4503228699647788,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image772.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image772.txt,1,2,person,0.541047,0.556484,0.382656,0.759312,244.89983999999998,485.95968,0.290555292672,119011.44787845117,0.5039509450660598,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image772.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image772.txt,2,1,vest,0.526766,0.484578,0.224281,0.277781,143.53984,177.77984,0.062301000461000004,25518.489788825602,0.8074022341340841,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image772.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image772.txt,3,0,helmet,0.514414,0.228406,0.166672,0.082313,106.67007999999998,52.680319999999995,0.013719272335999998,5619.4139488256,2.02485634103969,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image772.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image772.txt,4,0,helmet,0.520562,0.232688,0.144813,0.084625,92.68032,54.160000000000004,0.012254800125000001,5019.5661312,1.7112319054652878,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image772.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image772.txt,5,1,vest,0.527055,0.475109,0.262109,0.283344,167.74975999999998,181.34016,0.07426701249599998,30419.768318361595,0.9250557626065842,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image779.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image779.txt,1,1,vest,0.564828,0.44507,0.135813,0.074078,86.92031999999999,47.40992,0.010060755414,4120.8854175744,1.8333783309484595,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image779.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image779.txt,2,0,helmet,0.469148,0.447133,0.043203,0.086422,27.649919999999998,55.31008,0.0037336896659999996,1529.3192871935998,0.4999074309782231,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image779.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image779.txt,3,1,vest,0.566016,0.442641,0.140469,0.101938,89.90016,65.24032,0.014319128922000001,5865.115206451201,1.3779846573407366,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image779.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image779.txt,4,0,helmet,0.467531,0.448055,0.052156,0.095453,33.37984,61.08992,0.004978446668,2039.1717552128,0.546405037033933,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image779.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image779.txt,5,2,person,0.619281,0.45157,0.40325,0.216047,258.08,138.27008,0.08712095275,35684.7422464,1.8664920133119183,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image787.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image787.txt,1,2,person,0.512266,0.526672,0.288062,0.765437,184.35968,489.87968,0.220493313094,90314.06104330238,0.3763366547475494,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image787.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image787.txt,2,0,helmet,0.496891,0.217094,0.148094,0.072,94.78016,46.08,0.010662768,4367.4697728,2.0568611111111115,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image787.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image787.txt,3,1,vest,0.484578,0.434164,0.156375,0.271609,100.07999999999998,173.82976,0.04247285737499999,17396.882380799998,0.5757357083159983,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image796.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image796.txt,1,2,person,0.056547,0.655273,0.113094,0.483547,72.38016,309.47008,0.054686264418,22399.4939056128,0.23388419326352972,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image796.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image796.txt,2,0,helmet,0.272727,0.437234,0.138734,0.108437,88.78976,69.39968,0.015043898758,6161.980931276799,1.279397253704916,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image796.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image796.txt,3,0,helmet,0.057359,0.470891,0.110594,0.114719,70.78016,73.42016,0.012687233086,5196.690672025599,0.964042573592866,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image796.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image796.txt,4,0,helmet,0.437227,0.454547,0.095016,0.095031,60.81024,60.81984,0.009029465496,3698.4690671616,0.9998421567698961,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image796.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image796.txt,5,0,helmet,0.506492,0.467422,0.095016,0.09525,60.81024,60.96,0.009050274,3706.9922304,0.9975433070866142,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image796.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image796.txt,6,0,helmet,0.542211,0.443727,0.075547,0.078141,48.350080000000005,50.01024,0.005903318127,2417.9991048192,0.966803598623002,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image796.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image796.txt,7,0,helmet,0.575867,0.488203,0.069266,0.080094,44.330239999999996,51.26016,0.005547791004,2272.3751952384,0.8648088496017179,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image796.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image796.txt,8,0,helmet,0.629867,0.435063,0.117109,0.082031,74.94976,52.499840000000006,0.009606568379000001,3934.8504080384005,1.4276188270288062,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image796.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image796.txt,9,0,helmet,0.730523,0.470781,0.062984,0.079875,40.30976,51.120000000000005,0.005030847,2060.6349311999998,0.7885320813771518,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image796.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image796.txt,10,0,helmet,0.82468,0.481492,0.069484,0.071422,44.46976,45.71008,0.004962686248,2032.7162871808,0.9728655036263337,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image796.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image796.txt,11,0,helmet,0.857141,0.456711,0.069469,0.047828,44.46016,30.609920000000002,0.003322563332,1360.9219407872001,1.4524755373421427,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image796.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image796.txt,12,1,vest,0.413422,0.626625,0.182031,0.227063,116.49984,145.32031999999998,0.041332504953,16929.794028748798,0.8016761867851654,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image796.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image796.txt,13,1,vest,0.642852,0.596211,0.168609,0.214297,107.90976,137.15008,0.036132402873,14799.8322167808,0.7868005618370767,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image796.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image796.txt,14,1,vest,0.860391,0.564828,0.110594,0.155844,70.78016,99.74016,0.017235411336,7059.6244832256,0.7096455429788763,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\construction_test_image796.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\construction_test_image796.txt,15,2,person,0.25918,0.61618,0.168734,0.504109,107.98975999999999,322.62976000000003,0.085060328006,34840.7103512576,0.33471729328379374,
